signal_date,signal_category,signal_event,signal_ticker,horizon_d,target_date,status,ret_pct_HYG,diff_VIX,ret_pct_SPY,ret_pct_QQQ,ret_pct_IWM,ret_pct_RSP,diff_VIX9D,diff_TNX
1987-10-22,F2,Bollinger Band breach (control),TNX,20,1987-11-20,ready,,,,,,,,-0.18000030517578125
1987-10-26,F1,RSI extreme (control),TNX,1,1987-10-27,ready,,,,,,,,0.11999988555908203
1987-10-26,F1,RSI extreme (control),TNX,5,1987-11-02,ready,,,,,,,,0.17999935150146484
1987-10-26,F1,RSI extreme (control),TNX,10,1987-11-09,ready,,,,,,,,-0.020000457763671875
1987-10-26,F1,RSI extreme (control),TNX,15,1987-11-17,ready,,,,,,,,0.05999946594238281
1987-10-26,F1,RSI extreme (control),TNX,20,1987-11-24,ready,,,,,,,,0.09000015258789062
1987-10-26,F2,Bollinger Band breach (control),TNX,1,1987-10-27,ready,,,,,,,,0.11999988555908203
1987-10-26,F2,Bollinger Band breach (control),TNX,5,1987-11-02,ready,,,,,,,,0.17999935150146484
1987-10-26,F2,Bollinger Band breach (control),TNX,10,1987-11-09,ready,,,,,,,,-0.020000457763671875
1987-10-26,F2,Bollinger Band breach (control),TNX,15,1987-11-17,ready,,,,,,,,0.05999946594238281
1987-10-26,F2,Bollinger Band breach (control),TNX,20,1987-11-24,ready,,,,,,,,0.09000015258789062
1987-10-29,F1,RSI extreme (control),TNX,1,1987-10-30,ready,,,,,,,,-0.010000228881835938
1987-10-29,F1,RSI extreme (control),TNX,5,1987-11-05,ready,,,,,,,,-0.1700000762939453
1987-10-29,F1,RSI extreme (control),TNX,10,1987-11-13,ready,,,,,,,,-0.05000019073486328
1987-10-29,F1,RSI extreme (control),TNX,15,1987-11-20,ready,,,,,,,,-0.10000038146972656
1987-10-29,F1,RSI extreme (control),TNX,20,1987-11-30,ready,,,,,,,,0.09999942779541016
1987-10-30,F1,RSI extreme (control),TNX,1,1987-11-02,ready,,,,,,,,0.09999942779541016
1987-10-30,F1,RSI extreme (control),TNX,5,1987-11-06,ready,,,,,,,,-0.11999988555908203
1987-10-30,F1,RSI extreme (control),TNX,10,1987-11-16,ready,,,,,,,,-0.06000041961669922
1987-10-30,F1,RSI extreme (control),TNX,15,1987-11-23,ready,,,,,,,,-0.07999992370605469
1987-10-30,F1,RSI extreme (control),TNX,20,1987-12-01,ready,,,,,,,,0.13000011444091797
1987-11-02,F1,RSI extreme (control),TNX,1,1987-11-03,ready,,,,,,,,-0.06999969482421875
1987-11-02,F1,RSI extreme (control),TNX,5,1987-11-09,ready,,,,,,,,-0.19999980926513672
1987-11-02,F1,RSI extreme (control),TNX,10,1987-11-17,ready,,,,,,,,-0.11999988555908203
1987-11-02,F1,RSI extreme (control),TNX,15,1987-11-24,ready,,,,,,,,-0.08999919891357422
1987-11-02,F1,RSI extreme (control),TNX,20,1987-12-02,ready,,,,,,,,0.030000686645507812
1987-11-03,F1,RSI extreme (control),TNX,1,1987-11-04,ready,,,,,,,,-0.05999946594238281
1987-11-03,F1,RSI extreme (control),TNX,5,1987-11-10,ready,,,,,,,,-0.11999988555908203
1987-11-03,F1,RSI extreme (control),TNX,10,1987-11-18,ready,,,,,,,,-0.05999946594238281
1987-11-03,F1,RSI extreme (control),TNX,15,1987-11-25,ready,,,,,,,,0.06999969482421875
1987-11-03,F1,RSI extreme (control),TNX,20,1987-12-03,ready,,,,,,,,0.029999732971191406
1987-11-04,F1,RSI extreme (control),TNX,1,1987-11-05,ready,,,,,,,,-0.13000011444091797
1987-11-04,F1,RSI extreme (control),TNX,5,1987-11-12,ready,,,,,,,,-0.05000019073486328
1987-11-04,F1,RSI extreme (control),TNX,10,1987-11-19,ready,,,,,,,,-0.020000457763671875
1987-11-04,F1,RSI extreme (control),TNX,15,1987-11-27,ready,,,,,,,,0.25999927520751953
1987-11-04,F1,RSI extreme (control),TNX,20,1987-12-04,ready,,,,,,,,0.08999919891357422
1987-11-05,F1,RSI extreme (control),TNX,1,1987-11-06,ready,,,,,,,,0.039999961853027344
1987-11-05,F1,RSI extreme (control),TNX,5,1987-11-13,ready,,,,,,,,0.11999988555908203
1987-11-05,F1,RSI extreme (control),TNX,10,1987-11-20,ready,,,,,,,,0.06999969482421875
1987-11-05,F1,RSI extreme (control),TNX,15,1987-11-30,ready,,,,,,,,0.26999950408935547
1987-11-05,F1,RSI extreme (control),TNX,20,1987-12-07,ready,,,,,,,,0.34999942779541016
1987-11-06,F1,RSI extreme (control),TNX,1,1987-11-09,ready,,,,,,,,0.01999950408935547
1987-11-06,F1,RSI extreme (control),TNX,5,1987-11-16,ready,,,,,,,,0.05999946594238281
1987-11-06,F1,RSI extreme (control),TNX,10,1987-11-23,ready,,,,,,,,0.039999961853027344
1987-11-06,F1,RSI extreme (control),TNX,15,1987-12-01,ready,,,,,,,,0.25
1987-11-06,F1,RSI extreme (control),TNX,20,1987-12-08,ready,,,,,,,,0.3299999237060547
1987-11-09,F1,RSI extreme (control),TNX,1,1987-11-10,ready,,,,,,,,0.010000228881835938
1987-11-09,F1,RSI extreme (control),TNX,5,1987-11-17,ready,,,,,,,,0.07999992370605469
1987-11-09,F1,RSI extreme (control),TNX,10,1987-11-24,ready,,,,,,,,0.1100006103515625
1987-11-09,F1,RSI extreme (control),TNX,15,1987-12-02,ready,,,,,,,,0.23000049591064453
1987-11-09,F1,RSI extreme (control),TNX,20,1987-12-09,ready,,,,,,,,0.2700004577636719
1987-11-27,F1,RSI extreme (control),TNX,1,1987-11-30,ready,,,,,,,,-0.11999988555908203
1987-11-27,F1,RSI extreme (control),TNX,5,1987-12-04,ready,,,,,,,,-0.1700000762939453
1987-11-27,F1,RSI extreme (control),TNX,10,1987-12-11,ready,,,,,,,,0.1700000762939453
1987-11-27,F1,RSI extreme (control),TNX,15,1987-12-18,ready,,,,,,,,-0.2199993133544922
1987-11-27,F1,RSI extreme (control),TNX,20,1987-12-28,ready,,,,,,,,-0.17999935150146484
1987-11-27,F2,Bollinger Band breach (control),TNX,1,1987-11-30,ready,,,,,,,,-0.11999988555908203
1987-11-27,F2,Bollinger Band breach (control),TNX,5,1987-12-04,ready,,,,,,,,-0.1700000762939453
1987-11-27,F2,Bollinger Band breach (control),TNX,10,1987-12-11,ready,,,,,,,,0.1700000762939453
1987-11-27,F2,Bollinger Band breach (control),TNX,15,1987-12-18,ready,,,,,,,,-0.2199993133544922
1987-11-27,F2,Bollinger Band breach (control),TNX,20,1987-12-28,ready,,,,,,,,-0.17999935150146484
1987-12-10,F1,RSI extreme (control),TNX,1,1987-12-11,ready,,,,,,,,0.05000019073486328
1987-12-10,F1,RSI extreme (control),TNX,5,1987-12-17,ready,,,,,,,,-0.19999980926513672
1987-12-10,F1,RSI extreme (control),TNX,10,1987-12-24,ready,,,,,,,,-0.4099998474121094
1987-12-10,F1,RSI extreme (control),TNX,15,1988-01-04,ready,,,,,,,,-0.39999961853027344
1987-12-10,F1,RSI extreme (control),TNX,20,1988-01-11,ready,,,,,,,,-0.28999996185302734
1987-12-10,F2,Bollinger Band breach (control),TNX,1,1987-12-11,ready,,,,,,,,0.05000019073486328
1987-12-10,F2,Bollinger Band breach (control),TNX,5,1987-12-17,ready,,,,,,,,-0.19999980926513672
1987-12-10,F2,Bollinger Band breach (control),TNX,10,1987-12-24,ready,,,,,,,,-0.4099998474121094
1987-12-10,F2,Bollinger Band breach (control),TNX,15,1988-01-04,ready,,,,,,,,-0.39999961853027344
1987-12-10,F2,Bollinger Band breach (control),TNX,20,1988-01-11,ready,,,,,,,,-0.28999996185302734
1987-12-11,F1,RSI extreme (control),TNX,1,1987-12-14,ready,,,,,,,,-0.05000019073486328
1987-12-11,F1,RSI extreme (control),TNX,5,1987-12-18,ready,,,,,,,,-0.3899993896484375
1987-12-11,F1,RSI extreme (control),TNX,10,1987-12-28,ready,,,,,,,,-0.34999942779541016
1987-12-11,F1,RSI extreme (control),TNX,15,1988-01-05,ready,,,,,,,,-0.5199995040893555
1987-12-11,F1,RSI extreme (control),TNX,20,1988-01-12,ready,,,,,,,,-0.34999942779541016
1987-12-11,F2,Bollinger Band breach (control),TNX,1,1987-12-14,ready,,,,,,,,-0.05000019073486328
1987-12-11,F2,Bollinger Band breach (control),TNX,5,1987-12-18,ready,,,,,,,,-0.3899993896484375
1987-12-11,F2,Bollinger Band breach (control),TNX,10,1987-12-28,ready,,,,,,,,-0.34999942779541016
1987-12-11,F2,Bollinger Band breach (control),TNX,15,1988-01-05,ready,,,,,,,,-0.5199995040893555
1987-12-11,F2,Bollinger Band breach (control),TNX,20,1988-01-12,ready,,,,,,,,-0.34999942779541016
1987-12-14,F1,RSI extreme (control),TNX,1,1987-12-15,ready,,,,,,,,-0.1399993896484375
1987-12-14,F1,RSI extreme (control),TNX,5,1987-12-21,ready,,,,,,,,-0.34999942779541016
1987-12-14,F1,RSI extreme (control),TNX,10,1987-12-29,ready,,,,,,,,-0.37999916076660156
1987-12-14,F1,RSI extreme (control),TNX,15,1988-01-06,ready,,,,,,,,-0.4099998474121094
1987-12-14,F1,RSI extreme (control),TNX,20,1988-01-13,ready,,,,,,,,-0.3599996566772461
1988-01-04,F1,RSI extreme (control),TNX,1,1988-01-05,ready,,,,,,,,-0.06999969482421875
1988-01-04,F1,RSI extreme (control),TNX,5,1988-01-11,ready,,,,,,,,0.1099996566772461
1988-01-04,F1,RSI extreme (control),TNX,10,1988-01-19,ready,,,,,,,,-0.18000030517578125
1988-01-04,F1,RSI extreme (control),TNX,15,1988-01-26,ready,,,,,,,,-0.28999996185302734
1988-01-04,F1,RSI extreme (control),TNX,20,1988-02-02,ready,,,,,,,,-0.6499996185302734
1988-01-05,F1,RSI extreme (control),TNX,1,1988-01-06,ready,,,,,,,,0.05999946594238281
1988-01-05,F1,RSI extreme (control),TNX,5,1988-01-12,ready,,,,,,,,0.1700000762939453
1988-01-05,F1,RSI extreme (control),TNX,10,1988-01-20,ready,,,,,,,,-0.15000057220458984
1988-01-05,F1,RSI extreme (control),TNX,15,1988-01-27,ready,,,,,,,,-0.38000011444091797
1988-01-05,F1,RSI extreme (control),TNX,20,1988-02-03,ready,,,,,,,,-0.5500001907348633
1988-01-15,F2,Bollinger Band breach (control),TNX,1,1988-01-19,ready,,,,,,,,0.049999237060546875
1988-01-15,F2,Bollinger Band breach (control),TNX,5,1988-01-25,ready,,,,,,,,-0.15000057220458984
1988-01-15,F2,Bollinger Band breach (control),TNX,10,1988-02-01,ready,,,,,,,,-0.3400001525878906
1988-01-15,F2,Bollinger Band breach (control),TNX,15,1988-02-08,ready,,,,,,,,-0.4100008010864258
1988-01-15,F2,Bollinger Band breach (control),TNX,20,1988-02-16,ready,,,,,,,,-0.28999996185302734
1988-01-19,F2,Bollinger Band breach (control),TNX,1,1988-01-20,ready,,,,,,,,-0.039999961853027344
1988-01-19,F2,Bollinger Band breach (control),TNX,5,1988-01-26,ready,,,,,,,,-0.1099996566772461
1988-01-19,F2,Bollinger Band breach (control),TNX,10,1988-02-02,ready,,,,,,,,-0.4699993133544922
1988-01-19,F2,Bollinger Band breach (control),TNX,15,1988-02-09,ready,,,,,,,,-0.48999977111816406
1988-01-19,F2,Bollinger Band breach (control),TNX,20,1988-02-17,ready,,,,,,,,-0.3299999237060547
1988-01-20,F2,Bollinger Band breach (control),TNX,1,1988-01-21,ready,,,,,,,,-0.07999992370605469
1988-01-20,F2,Bollinger Band breach (control),TNX,5,1988-01-27,ready,,,,,,,,-0.22999954223632812
1988-01-20,F2,Bollinger Band breach (control),TNX,10,1988-02-03,ready,,,,,,,,-0.39999961853027344
1988-01-20,F2,Bollinger Band breach (control),TNX,15,1988-02-10,ready,,,,,,,,-0.5
1988-01-20,F2,Bollinger Band breach (control),TNX,20,1988-02-18,ready,,,,,,,,-0.3299999237060547
1988-01-21,F2,Bollinger Band breach (control),TNX,1,1988-01-22,ready,,,,,,,,-0.039999961853027344
1988-01-21,F2,Bollinger Band breach (control),TNX,5,1988-01-28,ready,,,,,,,,-0.19999980926513672
1988-01-21,F2,Bollinger Band breach (control),TNX,10,1988-02-04,ready,,,,,,,,-0.28999996185302734
1988-01-21,F2,Bollinger Band breach (control),TNX,15,1988-02-11,ready,,,,,,,,-0.36999988555908203
1988-01-21,F2,Bollinger Band breach (control),TNX,20,1988-02-19,ready,,,,,,,,-0.26999950408935547
1988-01-22,F2,Bollinger Band breach (control),TNX,1,1988-01-25,ready,,,,,,,,-0.039999961853027344
1988-01-22,F2,Bollinger Band breach (control),TNX,5,1988-01-29,ready,,,,,,,,-0.22999954223632812
1988-01-22,F2,Bollinger Band breach (control),TNX,10,1988-02-05,ready,,,,,,,,-0.36999988555908203
1988-01-22,F2,Bollinger Band breach (control),TNX,15,1988-02-12,ready,,,,,,,,-0.21000003814697266
1988-01-22,F2,Bollinger Band breach (control),TNX,20,1988-02-22,ready,,,,,,,,-0.25
1988-01-25,F1,RSI extreme (control),TNX,1,1988-01-26,ready,,,,,,,,0.09000015258789062
1988-01-25,F1,RSI extreme (control),TNX,5,1988-02-01,ready,,,,,,,,-0.18999958038330078
1988-01-25,F1,RSI extreme (control),TNX,10,1988-02-08,ready,,,,,,,,-0.26000022888183594
1988-01-25,F1,RSI extreme (control),TNX,15,1988-02-16,ready,,,,,,,,-0.1399993896484375
1988-01-25,F1,RSI extreme (control),TNX,20,1988-02-23,ready,,,,,,,,-0.2799997329711914
1988-01-25,F2,Bollinger Band breach (control),TNX,1,1988-01-26,ready,,,,,,,,0.09000015258789062
1988-01-25,F2,Bollinger Band breach (control),TNX,5,1988-02-01,ready,,,,,,,,-0.18999958038330078
1988-01-25,F2,Bollinger Band breach (control),TNX,10,1988-02-08,ready,,,,,,,,-0.26000022888183594
1988-01-25,F2,Bollinger Band breach (control),TNX,15,1988-02-16,ready,,,,,,,,-0.1399993896484375
1988-01-25,F2,Bollinger Band breach (control),TNX,20,1988-02-23,ready,,,,,,,,-0.2799997329711914
1988-01-27,F1,RSI extreme (control),TNX,1,1988-01-28,ready,,,,,,,,-0.05000019073486328
1988-01-27,F1,RSI extreme (control),TNX,5,1988-02-03,ready,,,,,,,,-0.1700000762939453
1988-01-27,F1,RSI extreme (control),TNX,10,1988-02-10,ready,,,,,,,,-0.2700004577636719
1988-01-27,F1,RSI extreme (control),TNX,15,1988-02-18,ready,,,,,,,,-0.10000038146972656
1988-01-27,F1,RSI extreme (control),TNX,20,1988-02-25,ready,,,,,,,,-0.15000057220458984
1988-01-28,F1,RSI extreme (control),TNX,1,1988-01-29,ready,,,,,,,,-0.06999969482421875
1988-01-28,F1,RSI extreme (control),TNX,5,1988-02-04,ready,,,,,,,,-0.09000015258789062
1988-01-28,F1,RSI extreme (control),TNX,10,1988-02-11,ready,,,,,,,,-0.1700000762939453
1988-01-28,F1,RSI extreme (control),TNX,15,1988-02-19,ready,,,,,,,,-0.06999969482421875
1988-01-28,F1,RSI extreme (control),TNX,20,1988-02-26,ready,,,,,,,,-0.14999961853027344
1988-01-29,F1,RSI extreme (control),TNX,1,1988-02-01,ready,,,,,,,,0.0
1988-01-29,F1,RSI extreme (control),TNX,5,1988-02-05,ready,,,,,,,,-0.1400003433227539
1988-01-29,F1,RSI extreme (control),TNX,10,1988-02-12,ready,,,,,,,,0.01999950408935547
1988-01-29,F1,RSI extreme (control),TNX,15,1988-02-22,ready,,,,,,,,-0.020000457763671875
1988-01-29,F1,RSI extreme (control),TNX,20,1988-02-29,ready,,,,,,,,-0.10000038146972656
1988-02-01,F1,RSI extreme (control),TNX,1,1988-02-02,ready,,,,,,,,-0.07999992370605469
1988-02-01,F1,RSI extreme (control),TNX,5,1988-02-08,ready,,,,,,,,-0.07000064849853516
1988-02-01,F1,RSI extreme (control),TNX,10,1988-02-16,ready,,,,,,,,0.05000019073486328
1988-02-01,F1,RSI extreme (control),TNX,15,1988-02-23,ready,,,,,,,,-0.09000015258789062
1988-02-01,F1,RSI extreme (control),TNX,20,1988-03-01,ready,,,,,,,,-0.1100006103515625
1988-02-02,F1,RSI extreme (control),TNX,1,1988-02-03,ready,,,,,,,,0.029999732971191406
1988-02-02,F1,RSI extreme (control),TNX,5,1988-02-09,ready,,,,,,,,-0.020000457763671875
1988-02-02,F1,RSI extreme (control),TNX,10,1988-02-17,ready,,,,,,,,0.1399993896484375
1988-02-02,F1,RSI extreme (control),TNX,15,1988-02-24,ready,,,,,,,,0.0
1988-02-02,F1,RSI extreme (control),TNX,20,1988-03-02,ready,,,,,,,,-0.05000019073486328
1988-02-03,F1,RSI extreme (control),TNX,1,1988-02-04,ready,,,,,,,,0.029999732971191406
1988-02-03,F1,RSI extreme (control),TNX,5,1988-02-10,ready,,,,,,,,-0.10000038146972656
1988-02-03,F1,RSI extreme (control),TNX,10,1988-02-18,ready,,,,,,,,0.06999969482421875
1988-02-03,F1,RSI extreme (control),TNX,15,1988-02-25,ready,,,,,,,,0.01999950408935547
1988-02-03,F1,RSI extreme (control),TNX,20,1988-03-03,ready,,,,,,,,-0.09000015258789062
1988-02-04,F1,RSI extreme (control),TNX,1,1988-02-05,ready,,,,,,,,-0.11999988555908203
1988-02-04,F1,RSI extreme (control),TNX,5,1988-02-11,ready,,,,,,,,-0.07999992370605469
1988-02-04,F1,RSI extreme (control),TNX,10,1988-02-19,ready,,,,,,,,0.020000457763671875
1988-02-04,F1,RSI extreme (control),TNX,15,1988-02-26,ready,,,,,,,,-0.05999946594238281
1988-02-04,F1,RSI extreme (control),TNX,20,1988-03-04,ready,,,,,,,,0.039999961853027344
1988-02-05,F1,RSI extreme (control),TNX,1,1988-02-08,ready,,,,,,,,0.06999969482421875
1988-02-05,F1,RSI extreme (control),TNX,5,1988-02-12,ready,,,,,,,,0.15999984741210938
1988-02-05,F1,RSI extreme (control),TNX,10,1988-02-22,ready,,,,,,,,0.11999988555908203
1988-02-05,F1,RSI extreme (control),TNX,15,1988-02-29,ready,,,,,,,,0.039999961853027344
1988-02-05,F1,RSI extreme (control),TNX,20,1988-03-07,ready,,,,,,,,0.18000030517578125
1988-02-08,F1,RSI extreme (control),TNX,1,1988-02-09,ready,,,,,,,,-0.029999732971191406
1988-02-08,F1,RSI extreme (control),TNX,5,1988-02-16,ready,,,,,,,,0.12000083923339844
1988-02-08,F1,RSI extreme (control),TNX,10,1988-02-23,ready,,,,,,,,-0.01999950408935547
1988-02-08,F1,RSI extreme (control),TNX,15,1988-03-01,ready,,,,,,,,-0.039999961853027344
1988-02-08,F1,RSI extreme (control),TNX,20,1988-03-08,ready,,,,,,,,0.1400003433227539
1988-02-09,F1,RSI extreme (control),TNX,1,1988-02-10,ready,,,,,,,,-0.05000019073486328
1988-02-09,F1,RSI extreme (control),TNX,5,1988-02-17,ready,,,,,,,,0.15999984741210938
1988-02-09,F1,RSI extreme (control),TNX,10,1988-02-24,ready,,,,,,,,0.020000457763671875
1988-02-09,F1,RSI extreme (control),TNX,15,1988-03-02,ready,,,,,,,,-0.029999732971191406
1988-02-09,F1,RSI extreme (control),TNX,20,1988-03-09,ready,,,,,,,,0.15999984741210938
1988-02-10,F1,RSI extreme (control),TNX,1,1988-02-11,ready,,,,,,,,0.05000019073486328
1988-02-10,F1,RSI extreme (control),TNX,5,1988-02-18,ready,,,,,,,,0.1700000762939453
1988-02-10,F1,RSI extreme (control),TNX,10,1988-02-25,ready,,,,,,,,0.11999988555908203
1988-02-10,F1,RSI extreme (control),TNX,15,1988-03-03,ready,,,,,,,,0.010000228881835938
1988-02-10,F1,RSI extreme (control),TNX,20,1988-03-10,ready,,,,,,,,0.24000072479248047
1988-03-18,F1,RSI extreme (control),TNX,1,1988-03-21,ready,,,,,,,,0.06000041961669922
1988-03-18,F1,RSI extreme (control),TNX,5,1988-03-25,ready,,,,,,,,0.06000041961669922
1988-03-18,F1,RSI extreme (control),TNX,10,1988-04-04,ready,,,,,,,,0.2700004577636719
1988-03-18,F1,RSI extreme (control),TNX,15,1988-04-11,ready,,,,,,,,0.18000030517578125
1988-03-18,F1,RSI extreme (control),TNX,20,1988-04-18,ready,,,,,,,,0.40000057220458984
1988-03-21,F1,RSI extreme (control),TNX,1,1988-03-22,ready,,,,,,,,-0.010000228881835938
1988-03-21,F1,RSI extreme (control),TNX,5,1988-03-28,ready,,,,,,,,0.1099996566772461
1988-03-21,F1,RSI extreme (control),TNX,10,1988-04-05,ready,,,,,,,,0.19999980926513672
1988-03-21,F1,RSI extreme (control),TNX,15,1988-04-12,ready,,,,,,,,0.09999942779541016
1988-03-21,F1,RSI extreme (control),TNX,20,1988-04-19,ready,,,,,,,,0.3400001525878906
1988-03-21,F2,Bollinger Band breach (control),TNX,1,1988-03-22,ready,,,,,,,,-0.010000228881835938
1988-03-21,F2,Bollinger Band breach (control),TNX,5,1988-03-28,ready,,,,,,,,0.1099996566772461
1988-03-21,F2,Bollinger Band breach (control),TNX,10,1988-04-05,ready,,,,,,,,0.19999980926513672
1988-03-21,F2,Bollinger Band breach (control),TNX,15,1988-04-12,ready,,,,,,,,0.09999942779541016
1988-03-21,F2,Bollinger Band breach (control),TNX,20,1988-04-19,ready,,,,,,,,0.3400001525878906
1988-03-22,F1,RSI extreme (control),TNX,1,1988-03-23,ready,,,,,,,,0.010000228881835938
1988-03-22,F1,RSI extreme (control),TNX,5,1988-03-29,ready,,,,,,,,0.10000038146972656
1988-03-22,F1,RSI extreme (control),TNX,10,1988-04-06,ready,,,,,,,,0.14999961853027344
1988-03-22,F1,RSI extreme (control),TNX,15,1988-04-13,ready,,,,,,,,0.10000038146972656
1988-03-22,F1,RSI extreme (control),TNX,20,1988-04-20,ready,,,,,,,,0.36999988555908203
1988-03-23,F1,RSI extreme (control),TNX,1,1988-03-24,ready,,,,,,,,0.039999961853027344
1988-03-23,F1,RSI extreme (control),TNX,5,1988-03-30,ready,,,,,,,,0.09999942779541016
1988-03-23,F1,RSI extreme (control),TNX,10,1988-04-07,ready,,,,,,,,0.13000011444091797
1988-03-23,F1,RSI extreme (control),TNX,15,1988-04-14,ready,,,,,,,,0.19999980926513672
1988-03-23,F1,RSI extreme (control),TNX,20,1988-04-21,ready,,,,,,,,0.34999942779541016
1988-03-24,F1,RSI extreme (control),TNX,1,1988-03-25,ready,,,,,,,,-0.039999961853027344
1988-03-24,F1,RSI extreme (control),TNX,5,1988-03-31,ready,,,,,,,,0.05999946594238281
1988-03-24,F1,RSI extreme (control),TNX,10,1988-04-08,ready,,,,,,,,0.010000228881835938
1988-03-24,F1,RSI extreme (control),TNX,15,1988-04-15,ready,,,,,,,,0.22999954223632812
1988-03-24,F1,RSI extreme (control),TNX,20,1988-04-22,ready,,,,,,,,0.26999950408935547
1988-03-28,F1,RSI extreme (control),TNX,1,1988-03-29,ready,,,,,,,,-0.01999950408935547
1988-03-28,F1,RSI extreme (control),TNX,5,1988-04-05,ready,,,,,,,,0.09000015258789062
1988-03-28,F1,RSI extreme (control),TNX,10,1988-04-12,ready,,,,,,,,-0.010000228881835938
1988-03-28,F1,RSI extreme (control),TNX,15,1988-04-19,ready,,,,,,,,0.23000049591064453
1988-03-28,F1,RSI extreme (control),TNX,20,1988-04-26,ready,,,,,,,,0.2200002670288086
1988-03-31,F1,RSI extreme (control),TNX,1,1988-04-04,ready,,,,,,,,0.1100006103515625
1988-03-31,F1,RSI extreme (control),TNX,5,1988-04-08,ready,,,,,,,,-0.049999237060546875
1988-03-31,F1,RSI extreme (control),TNX,10,1988-04-15,ready,,,,,,,,0.1700000762939453
1988-03-31,F1,RSI extreme (control),TNX,15,1988-04-22,ready,,,,,,,,0.21000003814697266
1988-03-31,F1,RSI extreme (control),TNX,20,1988-04-29,ready,,,,,,,,0.3000001907348633
1988-04-04,F1,RSI extreme (control),TNX,1,1988-04-05,ready,,,,,,,,-0.010000228881835938
1988-04-04,F1,RSI extreme (control),TNX,5,1988-04-11,ready,,,,,,,,-0.09000015258789062
1988-04-04,F1,RSI extreme (control),TNX,10,1988-04-18,ready,,,,,,,,0.13000011444091797
1988-04-04,F1,RSI extreme (control),TNX,15,1988-04-25,ready,,,,,,,,0.09999942779541016
1988-04-04,F1,RSI extreme (control),TNX,20,1988-05-02,ready,,,,,,,,0.25999927520751953
1988-04-04,F2,Bollinger Band breach (control),TNX,1,1988-04-05,ready,,,,,,,,-0.010000228881835938
1988-04-04,F2,Bollinger Band breach (control),TNX,5,1988-04-11,ready,,,,,,,,-0.09000015258789062
1988-04-04,F2,Bollinger Band breach (control),TNX,10,1988-04-18,ready,,,,,,,,0.13000011444091797
1988-04-04,F2,Bollinger Band breach (control),TNX,15,1988-04-25,ready,,,,,,,,0.09999942779541016
1988-04-04,F2,Bollinger Band breach (control),TNX,20,1988-05-02,ready,,,,,,,,0.25999927520751953
1988-04-05,F1,RSI extreme (control),TNX,1,1988-04-06,ready,,,,,,,,-0.06000041961669922
1988-04-05,F1,RSI extreme (control),TNX,5,1988-04-12,ready,,,,,,,,-0.10000038146972656
